secondarykey,Index Value
6.7,4414958
6.7,12127160
6.7,2808147
6.7,2807336
6.7,11193459
6.7,11734530
6.7,11189975
6.7,12130880
6.7,11188226
6.7,2804156
6.7,2803451
6.7,4420636
6.7,4424940
6.7,11351016
6.7,2799144
6.7,3138621
6.7,3655784
6.7,4429851
6.7,2793637
6.7,3649049
6.7,2792208
6.7,3648213
6.7,11167130
6.7,3647505
6.7,46132
6.7,11163766
6.7,11749248
6.7,4440239
6.7,34919
6.7,4294640
6.7,11264291
6.7,11267993
6.7,3002483
6.7,11483844
6.7,11497704
6.7,2997731
6.7,3074516
6.7,11497954
6.7,2990612
6.7,11997787
6.7,11507758
6.7,2986281
6.7,3078287
6.7,11317428
6.7,3078829
6.7,2980301
6.7,2979290
6.7,11510925
6.7,11511464
6.7,2975582
6.7,11515025
6.7,2971196
6.7,11518049
6.7,3080948
6.7,3081197
6.7,3038372
6.7,11438187
6.7,11308435
6.7,11307930
6.7,2958079
6.7,2950256
6.7,3004914
6.7,2946706
6.7,11478059
6.7,12043454
6.7,3064299
6.7,11334422
6.7,3064687
6.7,11450632
6.7,11341275
6.7,3032811
6.7,11452704
6.7,3032267
6.7,11456029
6.7,4119637
6.7,3028576
6.7,3037564
6.7,3026556
6.7,3025897
6.7,4122572
6.7,3025317
6.7,12040505
6.7,11459260
6.7,11459870
6.7,4129977
6.7,11469916
6.7,4132284
6.7,11328872
6.7,12041270
6.7,4137685
6.7,4140643
6.7,3015040
6.7,11477187
6.7,12043145
6.7,3007808
6.7,4515265
6.7,4200160
6.7,3961902
6.7,4231096
6.7,4233221
6.7,2903136
6.7,4235715
6.7,12071860
6.7,3094370
6.7,2897811
6.7,11291236
6.7,11555354
6.7,11555465
6.7,11556114
6.7,4251708
6.7,11290090
6.7,4254799
6.7,11557463
6.7,11557615
6.7,3097620
6.7,11285949
6.7,11285798
6.7,3040753
6.7,11559682
6.7,3882269
6.7,4264117
6.7,11281203
6.7,2873574
6.7,4278230
6.7,12090857
6.7,3102030
6.7,11269557
6.7,4101116
6.7,4201192
6.7,4230953
6.7,3039979
6.7,2942926
6.7,12057773
6.7,12059169
6.7,3950226
6.7,2939863
6.7,2938749
6.7,3086234
6.7,2932729
6.7,11301644
6.7,2929428
6.7,11300342
6.7,11544672
6.7,3923484
6.7,3061921
6.7,2923278
6.7,4219417
6.7,3090259
6.7,4220853
6.7,12066939
6.7,11546621
6.7,2918489
6.7,2917699
6.7,2916196
6.7,3916485
6.7,3092380
6.7,11553019
6.7,2910931
6.7,11553276
6.7,2910263
6.7,2909932
6.7,2578046
6.7,2767858
6.7,11423582
6.7,3495101
6.7,11924948
6.7,4798665
6.7,2649516
6.7,3489939
6.7,11828569
6.7,4804627
6.7,4807106
6.7,2646251
6.7,111837
6.7,12228407
6.7,11833043
6.7,3470754
6.7,10999278
6.7,3467921
6.7,10989080
6.7,2642315
6.7,3465348
6.7,2641860
6.7,3465051
6.7,3238793
6.7,3238955
6.7,4824537
6.7,2638326
6.7,4836339
6.7,2636930
6.7,11839013
6.7,11921538
6.7,3466937
6.7,3495927
6.7,2653415
6.7,2654037
6.7,3526260
6.7,4726609
6.7,3221107
6.7,11030387
6.7,4730244
6.7,12215071
6.7,4743114
6.7,3523867
6.7,11024887
6.7,4747772
6.7,11820603
6.7,11821331
6.7,11928677
6.7,3519417
6.7,11928538
6.7,2665756
6.7,2665215
6.7,2665014
6.7,11020233
6.7,4777811
6.7,2660520
6.7,2659955
6.7,2659766
6.7,11012734
6.7,11823378
6.7,11012478
6.7,11011816
6.7,2658569
6.7,3232492
6.7,2634233
6.7,3241382
6.7,3444488
6.7,10972544
6.7,11858076
6.7,3412505
6.7,3263134
6.7,2603211
6.7,12252598
6.7,10922636
6.7,4060964
6.7,12253318
6.7,4965634
6.7,2600031
6.7,2599285
6.7,3394342
6.7,4973463
6.7,10916740
6.7,2595721
6.7,3272794
6.7,3052644
6.7,10902926
6.7,2587461
6.7,3388578
6.7,3278209
6.7,3386842
6.7,10898025
6.7,4988409
6.7,4989580
6.7,2581627
6.7,2580505
6.7,10894938
6.7,11363687
6.7,4947123
6.7,3528035
6.7,4943500
6.7,3416156
6.7,3242851
6.7,4882123
6.7,2629977
6.7,2629373
6.7,2629226
6.7,3441631
6.7,4892097
6.7,10958446
6.7,2625141
6.7,4900781
6.7,10953308
6.7,10952606
6.7,3248399
6.7,2620362
6.7,3427846
6.7,4917871
6.7,3427038
6.7,2616517
6.7,3051725
6.7,10935334
6.7,10934542
6.7,3424974
6.7,3424418
6.7,3423416
6.7,11358278
6.7,4928098
6.7,4931007
6.7,4937008
6.7,4937411
6.7,2608337
6.7,4725229
6.7,3530714
6.7,4723809
6.7,2740102
6.7,4602710
6.7,2739012
6.7,3606320
6.7,11125827
6.7,2736396
6.7,3600820
6.7,4618029
6.7,11791214
6.7,4623551
6.7,3178173
6.7,4628561
6.7,11122887
6.7,4630981
6.7,3594194
6.7,3592487
6.7,3592242
6.7,2727955
6.7,2726541
6.7,4644412
6.7,4645353
6.7,11796811
6.7,12189277
6.7,3587702
6.7,117808
6.7,4651904
6.7,2720683
6.7,4652733
6.7,3584757
6.7,4593322
6.7,3583820
6.7,4589925
6.7,2743244
6.7,11950718
6.7,2765694
6.7,4522293
6.7,4524252
6.7,3621112
6.7,3620711
6.7,3620171
6.7,4536052
6.7,4541592
6.7,4546069
6.7,12164506
6.7,4548354
6.7,11137463
6.7,2755206
6.7,12171022
6.7,2751508
6.7,2750838
6.7,4569373
6.7,3610740
6.7,2749336
6.7,3609523
6.7,2747505
6.7,4576417
6.7,11130949
6.7,2746487
6.7,2745730
6.7,4582669
6.7,11443256
6.7,4588279
6.7,4588654
6.7,11951023
6.7,3187657
6.7,4656200
6.7,3547656
6.7,2696398
6.7,2695237
6.7,4688233
6.7,12202272
6.7,2693148
6.7,2692958
6.7,4689403
6.7,11066707
6.7,2690933
6.7,11063524
6.7,4695076
6.7,2689573
6.7,4697268
6.7,11054514
6.7,11050856
6.7,4704642
6.7,12208152
6.7,11048111
6.7,2682136
6.7,4711674
6.7,11040450
6.7,3211794
6.7,11038093
6.7,11035594
6.7,4720142
6.7,2676933
6.7,3532857
6.7,3218734
6.7,3550382
6.7,12191828
6.7,11813477
6.7,2699039
6.7,2716358
6.7,4657867
6.7,3575204
6.7,3192551
6.7,4659536
6.7,3047412
6.7,4660233
6.7,11353591
6.7,11105179
6.7,2711966
6.7,11104775
6.7,11104050
6.7,108280
6.7,11100122
6.7,2708933
6.7,4667488
6.7,3194323
6.7,3561528
6.7,3559179
6.7,4671144
6.7,2705546
6.7,11084270
6.7,2703525
6.7,3048465
6.7,12200338
6.7,2702388
6.7,11082409
6.7,4681016
6.7,4682435
6.7,11934877
6.7,4583158
6.7,3310964
6.7,2480439
6.7,6669686
6.7,6666430
6.7,1585665
6.7,1589752
6.7,638762
6.7,6648679
6.7,8296446
6.7,1591678
6.7,8296993
6.7,6642515
6.7,6640162
6.7,10142234
6.7,10142590
6.7,633726
6.7,10144189
6.7,9540117
6.7,6627067
6.7,1599061
6.7,1602117
6.7,10147257
6.7,6620075
6.7,8292849
6.7,6616066
6.7,1574106
6.7,1572818
6.7,12666499
6.7,1536433
6.7,660735
6.7,1547318
6.7,657644
6.7,10109984
6.7,8280600
6.7,654153
6.7,12663909
6.7,10111759
6.7,9552173
6.7,8282057
6.7,1561691
6.7,10116717
6.7,9548537
6.7,1567013
6.7,6691925
6.7,12828556
6.7,9547006
6.7,646719
6.7,6687457
6.7,8290180
6.7,1533716
6.7,6615587
6.7,6613072
6.7,6552489
6.7,1647414
6.7,588550
6.7,6550175
6.7,10178080
6.7,6544653
6.7,1652142
6.7,6541654
6.7,6537779
6.7,6535240
6.7,6531167
6.7,93796
6.7,6529796
6.7,6527307
6.7,10181879
6.7,12835533
6.7,8376277
6.7,580437
6.7,12630169
6.7,6504638
6.7,6504068
6.7,6552662
6.7,628540
6.7,6553280
6.7,12639658
6.7,9528184
6.7,8318190
6.7,12648847
6.7,1614869
6.7,8324710
6.7,12648503
6.7,1616617
6.7,1617664
6.7,1618037
6.7,8341858
6.7,6582804
6.7,1620569
6.7,8344713
6.7,6574898
6.7,10163872
6.7,610277
6.7,8348626
6.7,6570062
6.7,92110
6.7,1632734
6.7,8356177
6.7,6561537
6.7,6721999
6.7,1529148
6.7,6734743
6.7,6876720
6.7,6876311
6.7,8195890
6.7,6872187
6.7,12818232
6.7,6868234
6.7,10083926
6.7,8200456
6.7,85032
6.7,1421706
6.7,6863565
6.7,6862529
6.7,6862109
6.7,6860927
6.7,12818565
6.7,8204957
6.7,9580247
6.7,6849911
6.7,708012
6.7,8216991
6.7,8217464
6.7,9587775
6.7,10093898
6.7,9588079
6.7,1410810
6.7,1369230
6.7,6905854
6.7,1374389
6.7,6904415
6.7,141125
6.7,1379290
6.7,10064232
6.7,10066067
6.7,12690530
6.7,6898709
6.7,1387328
6.7,10072681
6.7,6888817
6.7,741827
6.7,6887852
6.7,10072991
6.7,9596474
6.7,10076320
6.7,12687679
6.7,6881143
6.7,10078093
6.7,732789
6.7,705487
6.7,6845059
6.7,1452146
6.7,12674430
6.7,680425
6.7,1495763
6.7,6770390
6.7,6769345
6.7,6769049
6.7,6758269
6.7,8255535
6.7,8255787
6.7,8256628
6.7,9560006
6.7,6752064
6.7,6747664
6.7,6746506
6.7,1517710
6.7,1518309
6.7,6740013
6.7,8263147
6.7,10105382
6.7,1526319
6.7,1527068
6.7,6782369
6.7,6783491
6.7,681194
6.7,1485885
6.7,6843349
6.7,6842916
6.7,1457158
6.7,701153
6.7,6841465
6.7,6841254
6.7,1461998
6.7,6836626
6.7,1463788
6.7,6836165
6.7,8380957
6.7,700128
6.7,8227587
6.7,8233912
6.7,1471672
6.7,8236712
6.7,8237129
6.7,6814840
6.7,6807721
6.7,6801915
6.7,10099491
6.7,6795113
6.7,9576135
6.7,6910989
6.7,6500637
6.7,9497481
6.7,12857149
6.7,6323832
6.7,1759743
6.7,8556899
6.7,6320966
6.7,1760983
6.7,9417620
6.7,10269611
6.7,10269717
6.7,10269929
6.7,8564984
6.7,1764816
6.7,8567055
6.7,12860337
6.7,8576797
6.7,6295996
6.7,6292129
6.7,6291854
6.7,8578903
6.7,6277399
6.7,6273466
6.7,12856787
6.7,1771389
6.7,6327406
6.7,12557581
6.7,1740360
6.7,1740668
6.7,6378768
6.7,6378476
6.7,472031
6.7,8523200
6.7,6372956
6.7,12568750
6.7,1745465
6.7,1745855
6.7,6366766
6.7,12567887
6.7,1750254
6.7,12849909
6.7,6348450
6.7,12562244
6.7,6336500
6.7,8533651
6.7,8538698
6.7,1756855
6.7,8539471
6.7,8545114
6.7,12573694
6.7,8580478
6.7,1777484
6.7,445553
6.7,6148485
6.7,6143126
6.7,1802170
6.7,8601495
6.7,12528050
6.7,9406376
6.7,1804505
6.7,1804724
6.7,9406034
6.7,6131704
6.7,12871821
6.7,12871963
6.7,1808000
6.7,12523785
6.7,10331374
6.7,12522697
6.7,1810665
6.7,12872741
6.7,8619179
6.7,10349338
6.7,21488
6.7,6255302
6.7,12868116
6.7,6159004
6.7,1778515
6.7,1782604
6.7,12540348
6.7,1784505
6.7,6209906
6.7,6208690
6.7,10293684
6.7,6205210
6.7,6204325
6.7,12537631
6.7,6203335
6.7,1787556
6.7,6196997
6.7,6195604
6.7,6180764
6.7,6173236
6.7,6170871
6.7,9412231
6.7,6164231
6.7,6163765
6.7,8592158
6.7,12531742
6.7,8512272
6.7,12846448
6.7,9433008
6.7,8427972
6.7,541079
6.7,9473847
6.7,6453293
6.7,6453163
6.7,8435417
6.7,6452055
6.7,1706931
6.7,9468673
6.7,12607678
6.7,534010
6.7,533194
6.7,532894
6.7,532314
6.7,8442437
6.7,6444259
6.7,9458490
6.7,8443552
6.7,1711936
6.7,1712124
6.7,1713301
6.7,1701413
6.7,6439501
6.7,8422635
6.7,9483434
6.7,6497252
6.7,8387470
6.7,12621985
6.7,1689261
6.7,10196125
6.7,8388717
6.7,12620387
6.7,6489476
6.7,569489
6.7,568610
6.7,10198629
6.7,567199
6.7,565521
6.7,8397042
6.7,8398268
6.7,6482201
6.7,8405437
6.7,12616692
6.7,557591
6.7,10202390
6.7,554401
6.7,1698385
6.7,9454193
6.7,525284
6.7,10235163
6.7,6413420
6.7,6412775
6.7,8468754
6.7,1728573
6.7,9440478
6.7,10255224
6.7,503569
6.7,12842380
6.7,12842545
6.7,8482850
6.7,6403835
6.7,8485218
6.7,6400523
6.7,12578334
6.7,9434845
6.7,12844642
6.7,6399507
6.7,10256931
6.7,6398136
6.7,10257114
6.7,72134
6.7,508811
6.7,6414355
6.7,6415271
6.7,12589313
6.7,10236133
6.7,6434096
6.7,524242
6.7,6427495
6.7,6425950
6.7,6425049
6.7,8452231
6.7,12596956
6.7,8452495
6.7,10243565
6.7,575811
6.7,9451232
6.7,10244445
6.7,12593644
6.7,12591558
6.7,10245546
6.7,10246138
6.7,516473
6.7,6420684
6.7,6418989
6.7,6417964
6.7,513253
6.7,521194
6.7,12875766
6.7,6911165
6.7,10052421
6.7,7534389
6.7,9707878
6.7,9707723
6.7,7531163
6.7,7528664
6.7,1085637
6.7,1086224
6.7,1088108
6.7,7516468
6.7,7515773
6.7,869885
6.7,7512211
6.7,1092470
6.7,1092732
6.7,867838
6.7,866599
6.7,1095006
6.7,7502608
6.7,9789197
6.7,7496754
6.7,12792750
6.7,1079895
6.7,7488256
6.7,7540162
6.7,7547104
6.7,1043613
6.7,7887633
6.7,7578661
6.7,7894961
6.7,875057
6.7,7574686
6.7,1053763
6.7,12791736
6.7,7565729
6.7,9774769
6.7,7559806
6.7,872844
6.7,7558233
6.7,1060076
6.7,1061865
6.7,7554540
6.7,7552897
6.7,1064684
6.7,1066092
6.7,7549776
6.7,7547585
6.7,7543270
6.7,1039934
6.7,1104385
6.7,9806164
6.7,9854156
6.7,7394533
6.7,7946981
6.7,9854472
6.7,1160099
6.7,9855090
6.7,7390788
6.7,7388496
6.7,7949215
6.7,9873890
6.7,7377388
6.7,1175754
6.7,1176496
6.7,1177182
6.7,9879417
6.7,1181764
6.7,9697244
6.7,1182750
6.7,1184904
6.7,7366082
6.7,7364699
6.7,9852777
6.7,9804158
6.7,7399838
6.7,1151638
6.7,1108423
6.7,9813821
6.7,7477315
6.7,1114431
6.7,9704939
6.7,7473789
6.7,7472324
6.7,9820367
6.7,9823473
6.7,7926326
6.7,12748739
6.7,7465691
6.7,7460575
6.7,1132768
6.7,862303
6.7,861739
6.7,9833403
6.7,9835671
6.7,7940063
6.7,9842161
6.7,7415069
6.7,7943753
6.7,1036054
6.7,879338
6.7,7613322
6.7,7815474
6.7,7765287
6.7,9742023
6.7,930821
6.7,7762872
6.7,904251
6.7,9742976
6.7,9743125
6.7,7760253
6.7,903029
6.7,7755974
6.7,7820973
6.7,935911
6.7,12783224
6.7,937546
6.7,937791
6.7,898335
6.7,939813
6.7,9745065
6.7,9746277
6.7,948410
6.7,7769226
6.7,7843039
6.7,928188
6.7,12774933
6.7,9732243
6.7,7790818
6.7,12780287
6.7,12779198
6.7,915607
6.7,9735088
6.7,916821
6.7,7786117
6.7,917736
6.7,7782934
6.7,9737812
6.7,7777800
6.7,923173
6.7,907397
6.7,923480
6.7,7774593
6.7,12775672
6.7,7810253
6.7,12775283
6.7,7770178
6.7,9729783
6.7,7769390
6.7,7733015
6.7,7732599
6.7,7731819
6.7,9721646
6.7,997966
6.7,12760230
6.7,7639026
6.7,7638289
6.7,1003745
6.7,9761402
6.7,9718965
6.7,9761960
6.7,7634251
6.7,1011988
6.7,7872763
6.7,1013821
6.7,1016077
6.7,7877274
6.7,881690
6.7,9764071
6.7,7624690
6.7,7621594
6.7,1025578
6.7,9716823
6.7,12761016
6.7,888184
6.7,991696
6.7,889002
6.7,7726401
6.7,9748196
6.7,9726009
6.7,956561
6.7,956692
6.7,12767111
6.7,958229
6.7,960859
6.7,7698304
6.7,7693485
6.7,9696393
6.7,973099
6.7,894423
6.7,7679576
6.7,7677758
6.7,977943
6.7,7673461
6.7,7850994
6.7,9755771
6.7,12762792
6.7,7853570
6.7,989970
6.7,7689427
6.7,6915781
6.7,7362576
6.7,7955309
6.7,7059106
6.7,7058943
6.7,7058122
6.7,7051080
6.7,10029998
6.7,8096219
6.7,8098354
6.7,9628189
6.7,8100298
6.7,8103878
6.7,10030892
6.7,7044739
6.7,10031411
6.7,9625603
6.7,791303
6.7,8107398
6.7,1299676
6.7,7039800
6.7,7039486
6.7,9623781
6.7,7035709
6.7,7062382
6.7,7025768
6.7,7064093
6.7,8089415
6.7,7108223
6.7,805403
6.7,1276283
6.7,8062068
6.7,7096353
6.7,9639519
6.7,7094842
6.7,1280366
6.7,5073820
6.7,12716129
6.7,1281724
6.7,1283328
6.7,12714849
6.7,12714653
6.7,8075153
6.7,12713880
6.7,8075665
6.7,7076207
6.7,1288574
6.7,12812110
6.7,7066559
6.7,7066328
6.7,10015864
6.7,7025034
6.7,789828
6.7,6947221
6.7,8126206
6.7,776527
6.7,9605356
6.7,10045134
6.7,8132613
6.7,6937291
6.7,765647
6.7,6935920
6.7,6935679
6.7,6934611
6.7,1344662
6.7,9601213
6.7,10049163
6.7,12696784
6.7,760625
6.7,760322
6.7,6920597
6.7,8147463
6.7,9599402
6.7,753071
6.7,1328476
6.7,9623183
6.7,6961297
6.7,6964853
6.7,12706553
6.7,10035100
6.7,8112592
6.7,7007739
6.7,7007354
6.7,7005621
6.7,7002508
6.7,8112890
6.7,7000383
6.7,8115990
6.7,6999320
6.7,6988479
6.7,6986953
6.7,9615186
6.7,12703170
6.7,10039818
6.7,8117348
6.7,783345
6.7,6967947
6.7,1317548
6.7,782232
6.7,6962724
6.7,10015611
6.7,9645882
6.7,16557
6.7,839809
6.7,7987017
6.7,838943
6.7,7991899
6.7,7292189
6.7,9946332
6.7,1227174
6.7,9947362
6.7,9948160
6.7,7277052
6.7,7270181
6.7,9955112
6.7,7996514
6.7,7263740
6.7,8002950
6.7,12802170
6.7,1233356
6.7,831219
6.7,1235266
6.7,8006038
6.7,9671196
6.7,9940855
6.7,8007047
6.7,840749
6.7,7305104
6.7,81182
6.7,9695473
6.7,9695223
6.7,7964362
6.7,9900830
6.7,7344750
6.7,7966512
6.7,7342675
6.7,9686514
6.7,1208967
6.7,1211682
6.7,9912715
6.7,7328930
6.7,7328329
6.7,7327601
6.7,12797711
6.7,1214822
6.7,7313015
6.7,9927288
6.7,9681291
6.7,134435
6.7,7983790
6.7,8007533
6.7,828599
6.7,12726640
6.7,8049642
6.7,7167480
6.7,1259245
6.7,7159177
6.7,8051629
6.7,9653225
6.7,10000536
6.7,8053745
6.7,7149948
6.7,1264433
6.7,10004162
6.7,9651632
6.7,10005078
6.7,8055358
6.7,7139601
6.7,9649077
6.7,7133185
6.7,809530
6.7,7128382
6.7,808406
6.7,7120395
6.7,7167653
6.7,75870
6.7,9988351
6.7,1253704
6.7,12803037
6.7,1240277
6.7,9967468
6.7,8010619
6.7,8011203
6.7,9969586
6.7,8014241
6.7,1246578
6.7,7205282
6.7,9977833
6.7,1191349
6.7,1248647
6.7,9980194
6.7,1249993
6.7,9982952
6.7,7192888
6.7,7191913
6.7,7189120
6.7,821826
6.7,9664258
6.7,1252924
6.7,12722287
6.7,7199552
6.7,12876027
6.7,12591196
6.7,6089135
6.7,12405435
6.7,5205499
6.7,12358220
6.7,12405055
6.7,12919067
6.7,2345875
6.7,2081102
6.7,10740664
6.7,2080100
6.7,5209125
6.7,9367125
6.7,5210465
6.7,12359222
6.7,5751374
6.7,2341568
6.7,9082847
6.7,8922147
6.7,2084407
6.7,2353557
6.7,2235788
6.7,10470407
6.7,2351823
6.7,1946988
6.7,5770299
6.7,10686102
6.7,2085629
6.7,10603177
6.7,8780372
6.7,2350555
6.7,8781703
6.7,5761986
6.7,9267873
6.7,10471128
6.7,2235398
6.7,10739058
6.7,9272983
6.7,5217547
6.7,9080252
6.7,1959328
6.7,2331991
6.7,5726836
6.7,5726134
6.7,12928253
6.7,5723997
6.7,5723365
6.7,5722466
6.7,5310955
6.7,12393301
6.7,5309254
6.7,8793405
6.7,8793180
6.7,1953956
6.7,9082329
6.7,12397721
6.7,8788885
6.7,5740278
6.7,2076498
6.7,5738705
6.7,5738295
6.7,5214760
6.7,8791663
6.7,8790326
6.7,5732253
6.7,8790540
6.7,5729966
6.7,2335560
6.7,10737098
6.7,10687152
6.7,5215365
6.7,5778669
6.7,5783809
6.7,2354185
6.7,2108578
6.7,5484849
6.7,5836418
6.7,1923451
6.7,8759226
6.7,1927386
6.7,9116769
6.7,2372662
6.7,8944877
6.7,9114207
6.7,9106423
6.7,10748191
6.7,5824882
6.7,5488787
6.7,12346298
6.7,9260050
6.7,5837124
6.7,5331086
6.7,8756756
6.7,9123358
6.7,2222509
6.7,2043005
6.7,13010429
6.7,200120
6.7,9381479
6.7,12908620
6.7,10756203
6.7,8945054
6.7,5480856
6.7,12417016
6.7,5483612
6.7,5484087
6.7,10646765
6.7,5192728
6.7,8763240
6.7,9105585
6.7,9376873
6.7,242104
6.7,2234080
6.7,2357886
6.7,2097751
6.7,12914147
6.7,8769433
6.7,12914405
6.7,10621795
6.7,5201009
6.7,10619667
6.7,1943777
6.7,10468875
6.7,12351271
6.7,12914554
6.7,2231864
6.7,2360884
6.7,8925728
6.7,1930640
6.7,12988295
6.7,12987659
6.7,269607
6.7,9019229
6.7,5817295
6.7,8763816
6.7,9103463
6.7,2227514
6.7,5195171
6.7,9266409
6.7,9378983
6.7,1941631
6.7,2364650
6.7,10742722
6.7,9078135
6.7,5529240
6.7,5718039
6.7,12932617
6.7,5596592
6.7,2027034
6.7,2284707
6.7,5276870
6.7,2257674
6.7,5596382
6.7,10548889
6.7,5558351
6.7,2030191
6.7,10504519
6.7,2032746
6.7,2032928
6.7,2033364
6.7,8897054
6.7,9034707
6.7,9303801
6.7,10500748
6.7,2023163
6.7,10492825
6.7,5622760
6.7,2001472
6.7,2048304
6.7,10710934
6.7,8839369
6.7,10498090
6.7,8851713
6.7,238370
6.7,5552923
6.7,2015849
6.7,2018068
6.7,8863539
6.7,2022481
6.7,8862443
6.7,5283923
6.7,10705406
6.7,9295446
6.7,4495
6.7,2039684
6.7,10518160
6.7,8885377
6.7,5564198
6.7,10518834
6.7,8892719
6.7,2040698
6.7,5573002
6.7,5572863
6.7,9287910
6.7,9040154
6.7,5565757
6.7,9040951
6.7,2044008
6.7,8885099
6.7,10514520
6.7,2265412
6.7,10505213
6.7,2034608
6.7,310884
6.7,8877654
6.7,8881607
6.7,9048767
6.7,12368429
6.7,10511093
6.7,308621
6.7,10534877
6.7,8882973
6.7,2045728
6.7,5287181
6.7,8883501
6.7,2044725
6.7,12954788
6.7,8755419
6.7,5300878
6.7,1997506
6.7,10720543
6.7,12307690
6.7,2316509
6.7,5699161
6.7,1982184
6.7,8798841
6.7,2072615
6.7,10476742
6.7,5690854
6.7,8800380
6.7,8811494
6.7,1984507
6.7,2248566
6.7,8812908
6.7,12361259
6.7,1987299
6.7,2320494
6.7,5701613
6.7,8794651
6.7,5713240
6.7,1972848
6.7,2074350
6.7,10733723
6.7,5709823
6.7,8797111
6.7,10732950
6.7,5231151
6.7,9275720
6.7,9277462
6.7,5307874
6.7,5703480
6.7,2245900
6.7,5358
6.7,12376427
6.7,2315056
6.7,12311750
6.7,12362575
6.7,2297594
6.7,2294727
6.7,1993566
6.7,5268115
6.7,9281412
6.7,2297878
6.7,8833870
6.7,10490314
6.7,5641608
6.7,1996262
6.7,10711222
6.7,5545095
6.7,9029426
6.7,288481
6.7,330480
6.7,5261789
6.7,8903239
6.7,65193
6.7,9023678
6.7,5533991
6.7,5258126
6.7,9344355
6.7,2299774
6.7,239757
6.7,12374785
6.7,5302726
6.7,5671256
6.7,12945128
6.7,10482414
6.7,12945520
6.7,8820245
6.7,12950584
6.7,8900581
6.7,5860026
6.7,2222792
6.7,5862146
6.7,1837742
6.7,8660059
6.7,9165632
6.7,8661100
6.7,12493882
6.7,249662
6.7,5109901
6.7,2158494
6.7,2193315
6.7,10405360
6.7,9206065
6.7,8665668
6.7,12997650
6.7,8667103
6.7,1839095
6.7,2437975
6.7,12494352
6.7,9234595
6.7,422266
6.7,9174690
6.7,13016618
6.7,10394855
6.7,6023173
6.7,6021588
6.7,6013006
6.7,2448612
6.7,6020466
6.7,9244839
6.7,1835060
6.7,5108369
6.7,2186759
6.7,12889747
6.7,8982063
6.7,8672362
6.7,2435596
6.7,2434849
6.7,10414540
6.7,181474
6.7,10414975
6.7,10416491
6.7,9151242
6.7,12484451
6.7,9153401
6.7,1848181
6.7,1848435
6.7,5975298
6.7,5334215
6.7,12480272
6.7,12895012
6.7,2424994
6.7,12333817
6.7,178492
6.7,5120239
6.7,1846050
6.7,9160101
6.7,12489049
6.7,2155740
6.7,8682683
6.7,2434200
6.7,2195579
6.7,8683983
6.7,414464
6.7,5352743
6.7,5989912
6.7,10412858
6.7,2155454
6.7,12487968
6.7,10663803
6.7,106041
6.7,2184928
6.7,5128654
6.7,12285623
6.7,10386377
6.7,12882914
6.7,8995486
6.7,8994196
6.7,1819471
6.7,8646841
6.7,12884852
6.7,9239138
6.7,153740
6.7,8992146
6.7,10363417
6.7,2472565
6.7,5367580
6.7,12281701
6.7,9185194
6.7,9395314
6.7,2171486
6.7,9397032
6.7,5079828
6.7,10674839
6.7,8638291
6.7,150083
6.7,12995926
6.7,2476595
6.7,6086266
6.7,12881698
6.7,8639021
6.7,6083932
6.7,5373615
6.7,9238850
6.7,8639999
6.7,2474889
6.7,6078655
6.7,12878697
6.7,2170197
6.7,10366747
6.7,6061960
6.7,8653623
6.7,5392546
6.7,8654406
6.7,10379831
6.7,1829524
6.7,12283127
6.7,5092168
6.7,10818593
6.7,1830566
6.7,12888385
6.7,1831460
6.7,5099500
6.7,2455163
6.7,10807815
6.7,8654976
6.7,1828574
6.7,1828415
6.7,6052106
6.7,5363507
6.7,13018399
6.7,2467826
6.7,8649689
6.7,426918
6.7,9394178
6.7,9179736
6.7,1825287
