PrimaryKey,Index Value
2501.0,661541
2502.0,661991
2503.0,662603
2505.0,662952
2506.0,663342
2507.0,663874
2508.0,664310
2509.0,664590
2510.0,665065
2511.0,665449
2512.0,666086
2513.0,666551
2514.0,667120
2515.0,667547
2516.0,667950
2517.0,668345
2518.0,668750
2519.0,669148
2520.0,669469
2521.0,669800
2522.0,670384
2523.0,670742
2524.0,671073
2525.0,671821
2526.0,673528
2527.0,675504
2528.0,676086
2530.0,676418
2531.0,676994
2532.0,677414
2533.0,677780
2534.0,678202
2535.0,678853
2536.0,679133
2538.0,679501
2539.0,680061
2540.0,680425
2542.0,680772
2543.0,681194
2544.0,681479
2545.0,681819
2546.0,682316
2547.0,682762
2549.0,683314
2550.0,683868
2551.0,684200
2552.0,684479
2553.0,684972
2554.0,685256
2555.0,685726
2556.0,686301
2557.0,686725
2558.0,687231
2559.0,687671
2560.0,687987
2561.0,688264
2562.0,689068
2563.0,689666
2564.0,690680
2565.0,691087
2566.0,691379
2568.0,691850
2569.0,692135
2570.0,692526
2571.0,692817
2572.0,693092
2573.0,693394
2574.0,694131
2575.0,694530
2577.0,694848
2578.0,695144
2579.0,695510
2580.0,695940
2581.0,696219
2583.0,696727
2584.0,697123
2586.0,697422
2587.0,697926
2588.0,698233
2589.0,698619
2590.0,699048
2591.0,699856
2592.0,700128
2593.0,700764
2594.0,701153
2595.0,701769
2596.0,702660
2597.0,702936
2598.0,703802
2599.0,704230
2601.0,704657
2602.0,705487
2604.0,705820
2605.0,706094
2606.0,706385
2607.0,706783
2609.0,708012
2610.0,708349
2612.0,708644
2614.0,708966
2615.0,709296
2616.0,709683
2617.0,710156
2618.0,710468
2619.0,710806
2620.0,711381
2621.0,711707
2622.0,712392
2623.0,712722
2624.0,713023
2625.0,713397
2626.0,714009
2627.0,714318
2628.0,714893
2630.0,715491
2631.0,715837
2633.0,716125
2634.0,717050
2635.0,717532
2636.0,718018
2637.0,718940
2638.0,719560
2639.0,721690
2640.0,722392
2641.0,722739
2642.0,723159
2643.0,725239
2645.0,725541
2646.0,726137
2647.0,726627
2648.0,726958
2649.0,727479
2650.0,727918
2651.0,728509
2652.0,728904
2653.0,729233
2654.0,729912
2656.0,730529
2657.0,730804
2658.0,731160
2659.0,731467
2660.0,731899
2661.0,732169
2662.0,732499
2663.0,732789
2666.0,734203
2667.0,734792
2668.0,735338
2670.0,735911
2671.0,736415
2672.0,736760
2674.0,737297
2676.0,737825
2677.0,738140
2678.0,738646
2679.0,738961
2680.0,739390
2681.0,739719
2682.0,740827
2683.0,741162
2684.0,741464
2685.0,741827
2686.0,742187
2688.0,742598
2689.0,743058
2690.0,743406
2691.0,743816
2692.0,744253
2693.0,744563
2694.0,745013
2695.0,745344
2696.0,746132
2698.0,746707
2699.0,746980
2700.0,747324
2701.0,747652
2703.0,748042
2704.0,748347
2705.0,748990
2706.0,749429
2707.0,749704
2708.0,750006
2709.0,750362
2710.0,751201
2711.0,751553
2712.0,752070
2714.0,752351
2715.0,752735
2717.0,753071
2719.0,753699
2720.0,753977
2721.0,754258
2722.0,754865
2723.0,755167
2724.0,755472
2725.0,756208
2726.0,756512
2727.0,757049
2729.0,758093
2730.0,758976
2731.0,759317
2732.0,759590
2733.0,759931
2734.0,760322
2735.0,760625
2737.0,761042
2738.0,761321
2739.0,762285
2740.0,762589
2741.0,763617
2742.0,764266
2744.0,764591
2745.0,764972
2746.0,765315
2747.0,765647
2748.0,766005
2750.0,766392
2751.0,766901
2753.0,767860
2754.0,768251
2755.0,768700
2756.0,769278
2757.0,769556
2758.0,770060
2759.0,770762
2760.0,771599
2761.0,772274
2762.0,772761
2763.0,773088
2764.0,773926
2765.0,774289
2766.0,774574
2767.0,774861
2769.0,775258
2770.0,775690
2771.0,776096
2772.0,776527
2774.0,776852
2775.0,777487
2776.0,778257
2777.0,778622
2778.0,778922
2780.0,779348
2781.0,779697
2782.0,780380
2783.0,780905
2784.0,781276
2785.0,781589
2786.0,781734
2787.0,781981
2788.0,782232
2789.0,782401
2790.0,782603
2792.0,782777
2793.0,782991
2794.0,783167
2795.0,783345
2797.0,783591
2798.0,783777
2801.0,783957
2802.0,784207
2803.0,784378
2804.0,784546
2805.0,784782
2806.0,784974
2807.0,785146
2809.0,785337
2810.0,785582
2811.0,785787
2814.0,786013
2816.0,786278
2817.0,786497
2818.0,786647
2819.0,786849
2820.0,787115
2822.0,787308
2823.0,787523
2825.0,787703
2827.0,787933
2828.0,788187
2829.0,788340
2830.0,788542
2832.0,788790
2833.0,788957
2835.0,789203
2836.0,789406
2837.0,789594
2838.0,789828
2839.0,790080
2840.0,790287
2841.0,790532
2842.0,790699
2843.0,790860
2844.0,791010
2845.0,791149
2846.0,791303
2847.0,791552
2848.0,791695
2849.0,791898
2850.0,792141
2851.0,792359
2852.0,792566
2853.0,792729
2854.0,792877
2855.0,793042
2857.0,793245
2858.0,793502
2859.0,793682
2860.0,793836
2861.0,793990
2862.0,794255
2863.0,794494
2864.0,794640
2866.0,794796
2867.0,794973
2868.0,795161
2870.0,795361
2871.0,795512
2872.0,795656
2873.0,795919
2874.0,796047
2876.0,796257
2877.0,796421
2878.0,796590
2879.0,796860
2880.0,797012
2881.0,797145
2882.0,797397
2884.0,797612
2885.0,797792
2886.0,797947
2888.0,798173
2889.0,798400
2890.0,798569
2891.0,798738
2893.0,798967
2895.0,799113
2897.0,799279
2898.0,799456
2899.0,799654
2900.0,799805
2901.0,799981
2902.0,800183
2903.0,800422
2904.0,800613
2905.0,800803
2907.0,801013
2908.0,801245
2909.0,801471
2910.0,801733
2911.0,801955
2912.0,802209
2913.0,802451
2914.0,802708
2915.0,802897
2916.0,803160
2917.0,803327
2918.0,803539
2919.0,803811
2920.0,804009
2921.0,804205
2922.0,804399
2923.0,804577
2924.0,804770
2925.0,805030
2926.0,805203
2928.0,805403
2929.0,805605
2931.0,805780
2932.0,805983
2933.0,806215
2934.0,806405
2935.0,806573
2936.0,806744
2937.0,806888
2938.0,807045
2939.0,807214
2941.0,807397
2942.0,807576
2943.0,807733
2945.0,807918
2946.0,808154
2947.0,808406
2948.0,808611
2949.0,808784
2950.0,808941
2951.0,809085
2952.0,809356
2953.0,809530
2954.0,809691
2955.0,809927
2957.0,810178
2958.0,810405
2961.0,810635
2965.0,810812
2969.0,811025
2970.0,811223
2971.0,811439
2972.0,811690
2973.0,811946
2974.0,812205
2975.0,812416
2976.0,812654
2977.0,812901
2980.0,813113
2981.0,813297
2982.0,813506
2983.0,813707
2984.0,813931
2986.0,814095
2987.0,814329
2989.0,814569
2991.0,814727
2992.0,814991
2993.0,815172
2994.0,815370
2995.0,815522
2997.0,815766
2998.0,815936
3001.0,816128
3002.0,816357
3006.0,816539
3007.0,816701
3009.0,816844
3012.0,817019
3013.0,817257
3014.0,817527
3015.0,817727
3016.0,817895
3018.0,818064
3019.0,818225
3020.0,818396
3021.0,818597
3022.0,818769
3023.0,818985
3024.0,819172
3026.0,819413
3027.0,819671
3029.0,819900
3030.0,820136
3031.0,820417
3032.0,820626
3033.0,820815
3034.0,821029
3035.0,821216
3036.0,821434
3037.0,821638
3038.0,821826
3039.0,822073
3040.0,822226
3043.0,822492
3044.0,822651
3045.0,822882
3047.0,823110
3048.0,823334
3049.0,823508
3050.0,823745
3051.0,823968
3052.0,824144
3053.0,824378
3054.0,824583
3055.0,824768
3056.0,825031
3057.0,825252
3060.0,825409
3061.0,825673
3062.0,825939
3063.0,826153
3064.0,826308
3066.0,826517
3067.0,826666
3068.0,826848
3069.0,827001
3071.0,827156
3072.0,827403
3074.0,827588
3075.0,827847
3076.0,828007
3077.0,828151
3078.0,828398
3079.0,828599
3081.0,828828
3082.0,829015
3083.0,829185
3084.0,829426
3085.0,829609
3086.0,829849
3087.0,830035
3088.0,830194
3091.0,830339
3093.0,830579
3094.0,830769
3095.0,831018
3096.0,831219
3097.0,831430
3100.0,831596
3101.0,831790
3102.0,831988
3103.0,832204
3104.0,832353
3105.0,832572
3106.0,832794
3107.0,833032
3109.0,833285
3110.0,833496
3111.0,833720
3112.0,833894
3113.0,834122
3114.0,834281
3115.0,834432
3116.0,834656
3118.0,834818
3119.0,835087
3123.0,835287
3124.0,835556
3125.0,835834
3126.0,836042
3127.0,836195
3128.0,836411
3130.0,836565
3131.0,836747
3132.0,836951
3133.0,837145
3134.0,837323
3135.0,837500
3136.0,837652
3137.0,837834
3139.0,838062
3140.0,838267
3141.0,838524
3142.0,838739
3143.0,838943
3144.0,839135
3145.0,839294
3146.0,839562
3147.0,839809
3148.0,840068
3149.0,840227
3150.0,840500
3151.0,840749
3152.0,840933
3153.0,841183
3155.0,841398
3156.0,841545
3157.0,841767
3158.0,842013
3159.0,842261
3160.0,842470
3162.0,842683
3164.0,842918
3165.0,843144
3166.0,843369
3167.0,843556
3170.0,843746
3171.0,843898
3172.0,844134
3173.0,844376
3174.0,844581
3175.0,844724
3176.0,844942
3179.0,845091
3180.0,845354
3181.0,845619
3183.0,845846
3184.0,846041
3189.0,846239
3190.0,846400
3191.0,846571
3192.0,846805
3193.0,846977
3194.0,847126
3195.0,847343
3197.0,847575
3199.0,847822
3200.0,848000
3201.0,848232
3202.0,848491
3203.0,848653
3204.0,848900
3205.0,849167
3206.0,849307
3208.0,849497
3209.0,849752
3210.0,849937
3213.0,850192
3215.0,850368
3219.0,850540
3220.0,850709
3221.0,850926
3222.0,851165
3224.0,851307
3225.0,851486
3226.0,851743
3227.0,852009
3228.0,852192
3229.0,852391
3230.0,852604
3231.0,852851
3232.0,853039
3233.0,853259
3234.0,853426
3235.0,853576
3237.0,853818
3239.0,854010
3240.0,854177
3241.0,854395
3242.0,854538
3243.0,854780
3244.0,855054
3246.0,855312
3248.0,855590
3249.0,855851
3250.0,856037
3251.0,856269
3252.0,856531
3253.0,856763
3254.0,856945
3255.0,857174
3256.0,857387
3257.0,857609
3258.0,857749
3259.0,857973
3260.0,858152
3261.0,858394
3262.0,858630
3264.0,858811
3265.0,858986
3266.0,859167
3267.0,859442
3268.0,859647
3269.0,859810
3271.0,860048
3274.0,860198
3275.0,860352
3276.0,860522
3278.0,860681
3279.0,860836
3280.0,861014
3281.0,861217
3282.0,861398
3283.0,861537
3284.0,861739
3285.0,861988
3286.0,862142
3287.0,862303
3288.0,862465
3289.0,862672
3290.0,862877
3291.0,863040
3292.0,863222
3293.0,863432
3294.0,863626
3295.0,863787
3296.0,863945
3297.0,864197
3298.0,864399
3299.0,864597
3300.0,864812
3301.0,865013
3302.0,865215
3306.0,865413
3307.0,865666
3309.0,865819
3310.0,865996
3311.0,866163
3312.0,866362
3313.0,866599
3314.0,866833
3315.0,867031
3316.0,867241
3317.0,867423
3318.0,867595
3319.0,867838
3320.0,868050
3321.0,868226
3322.0,868432
3323.0,868705
3324.0,868854
3325.0,869053
3326.0,869318
3327.0,869469
3329.0,869667
3330.0,869885
3331.0,870101
3332.0,870303
3333.0,870553
3334.0,870786
3335.0,870986
3336.0,871140
3337.0,871389
3338.0,871587
3340.0,871744
3341.0,872004
3342.0,872208
3344.0,872453
3347.0,872621
3348.0,872844
3350.0,873029
3351.0,873189
3352.0,873402
3353.0,873639
3355.0,873872
3356.0,874077
3357.0,874248
3358.0,874400
3361.0,874596
3362.0,874804
3364.0,875057
3366.0,875226
3368.0,875394
3369.0,875558
3370.0,875731
3371.0,875909
3373.0,876145
3374.0,876310
3375.0,876539
3377.0,876700
3378.0,876855
3379.0,877061
3383.0,877275
3384.0,877434
3385.0,877583
3386.0,877780
3388.0,877944
3390.0,878088
3391.0,878351
3392.0,878564
3393.0,878791
3394.0,878967
3395.0,879174
3396.0,879338
3397.0,879539
3398.0,879691
3399.0,879903
3400.0,880068
3401.0,880300
3402.0,880456
3403.0,880624
3404.0,880797
3405.0,880971
3406.0,881156
3407.0,881340
3408.0,881505
3409.0,881690
3412.0,881939
3413.0,882118
3414.0,882309
3415.0,882582
3416.0,882788
3419.0,882972
3420.0,883150
3421.0,883354
3422.0,883562
3423.0,883810
3424.0,884006
3425.0,884217
3426.0,884403
3427.0,884616
3430.0,884844
3431.0,885110
3433.0,885298
3434.0,885462
3435.0,885637
3437.0,885785
3441.0,886047
3442.0,886212
3443.0,886408
3445.0,886625
3446.0,886766
3447.0,886988
3448.0,887174
3449.0,887372
3450.0,887631
3452.0,887791
3453.0,887960
3454.0,888184
3455.0,888337
3456.0,888557
3457.0,888800
3458.0,889002
3459.0,889186
3461.0,889330
3463.0,889528
3465.0,889687
3466.0,889843
3467.0,890040
3468.0,890279
3469.0,890433
3470.0,890611
3471.0,890846
3472.0,891116
3473.0,891353
3474.0,891508
3476.0,891763
3477.0,891985
3478.0,892179
3479.0,892399
3481.0,892627
3482.0,892809
3483.0,893060
3484.0,893241
3485.0,893416
3486.0,893649
3487.0,893827
3488.0,894072
3489.0,894267
3490.0,894423
3491.0,894572
3492.0,894789
3493.0,894971
3494.0,895217
3495.0,895463
3496.0,895610
3497.0,895819
3498.0,896016
3499.0,896158
3500.0,896391
3501.0,896611
3502.0,896780
3503.0,896975
3504.0,897166
3505.0,897392
3507.0,897610
3508.0,897772
3510.0,897917
3511.0,898133
3512.0,898335
3513.0,898576
3514.0,898709
3515.0,898880
3516.0,899088
3517.0,899313
3518.0,899469
3519.0,899652
3520.0,899896
3521.0,900051
3522.0,900267
3524.0,900482
3528.0,900701
3529.0,900926
3531.0,901143
3532.0,901358
3533.0,901538
3535.0,901719
3536.0,901914
3537.0,902099
3538.0,902255
3539.0,902431
3540.0,902599
3541.0,902815
3542.0,903029
3543.0,903206
3544.0,903366
3546.0,903582
3547.0,903764
3548.0,903912
3550.0,904091
3551.0,904251
3553.0,904404
3554.0,904629
3555.0,904835
3556.0,905027
3557.0,905183
3558.0,905392
3559.0,905601
3560.0,905783
3561.0,905974
3562.0,906187
3563.0,906419
3564.0,906612
3566.0,906799
3567.0,906979
3568.0,907136
3569.0,907397
3571.0,907603
3573.0,907864
3574.0,908051
3575.0,908214
3576.0,908403
3577.0,908674
3578.0,908922
3579.0,909061
3580.0,909309
3581.0,909556
3582.0,909735
3583.0,909997
3584.0,910177
3585.0,910371
3586.0,910555
3587.0,910771
3588.0,910963
3589.0,911213
3591.0,911440
3592.0,911652
3593.0,911839
3595.0,912051
3596.0,912222
3597.0,912455
3598.0,912665
3600.0,912832
3601.0,913050
3602.0,913247
3604.0,913457
3605.0,913629
3608.0,913816
3609.0,914044
3610.0,914236
3612.0,914371
3613.0,914581
3614.0,914745
3615.0,914975
3617.0,915182
3618.0,915405
3619.0,915607
3620.0,915793
3621.0,916003
3622.0,916268
3623.0,916476
3625.0,916644
3626.0,916821
3627.0,917091
3628.0,917329
3630.0,917568
3631.0,917736
3632.0,917906
3633.0,918055
3635.0,918240
3637.0,918433
3638.0,918587
3640.0,918779
3642.0,918961
3644.0,919154
3646.0,919304
3647.0,919478
3649.0,919647
3650.0,919797
3651.0,919988
3652.0,920169
3654.0,920327
3655.0,920549
3656.0,920715
3659.0,920885
3660.0,921111
3661.0,921331
3662.0,921570
3663.0,921813
3664.0,922014
3665.0,922202
3666.0,922435
3667.0,922622
3668.0,922841
3669.0,923006
3670.0,923173
3671.0,923331
3674.0,923480
3675.0,923684
3676.0,923918
3677.0,924065
3679.0,924220
3680.0,924405
3681.0,924604
3682.0,924790
3684.0,924975
3685.0,925179
3686.0,925363
3687.0,925576
3688.0,925766
3690.0,925922
3691.0,926181
3692.0,926425
3693.0,926616
3694.0,926851
3695.0,927063
3696.0,927224
3697.0,927447
3698.0,927617
3699.0,927804
3700.0,927988
3701.0,928188
3702.0,928357
3703.0,928568
3705.0,928762
3706.0,929010
3707.0,929153
3708.0,929324
3709.0,929569
3711.0,929749
3712.0,929985
3713.0,930229
3714.0,930443
3715.0,930608
3716.0,930821
3717.0,930997
3718.0,931158
3719.0,931408
3720.0,931581
3721.0,931735
3722.0,931916
3723.0,932091
3724.0,932232
3725.0,932439
3726.0,932582
3729.0,932827
3731.0,933020
3732.0,933290
3733.0,933460
3734.0,933659
3736.0,933820
3737.0,934007
3738.0,934159
3739.0,934413
3740.0,934572
3741.0,934820
3742.0,934991
3743.0,935145
3744.0,935401
3746.0,935596
3748.0,935737
3749.0,935911
3750.0,936117
3751.0,936300
3752.0,936441
3753.0,936691
3754.0,936941
3755.0,937187
3757.0,937391
3758.0,937546
3759.0,937791
3760.0,938030
3761.0,938264
3762.0,938422
3763.0,938596
3764.0,938841
3765.0,938992
3766.0,939228
3767.0,939402
3768.0,939624
3769.0,939813
3770.0,940071
3772.0,940275
3773.0,940496
3775.0,940731
3776.0,940954
3778.0,941224
3779.0,941398
3780.0,942691
3781.0,943185
3782.0,943568
3783.0,944199
3784.0,944529
3786.0,944778
3789.0,945935
3790.0,946537
3791.0,946833
3792.0,947078
3793.0,947511
3794.0,947872
3795.0,948227
3796.0,948410
3798.0,948562
3799.0,948747
3800.0,948944
3801.0,949078
3802.0,949272
3803.0,949441
3804.0,949682
3805.0,949863
3808.0,949980
3809.0,950192
3810.0,950331
3811.0,950504
3812.0,950662
3813.0,950814
3815.0,950930
3816.0,951589
3817.0,951849
3818.0,952493
3819.0,952757
3820.0,953211
3821.0,953510
3822.0,954083
3823.0,954347
3824.0,954826
3825.0,955061
3826.0,955407
3827.0,955865
3828.0,956561
3829.0,956692
3830.0,956873
3831.0,957010
3832.0,957217
3833.0,957348
3834.0,957673
3835.0,957981
3836.0,958229
3837.0,958518
3838.0,958794
3839.0,959079
3840.0,959366
3841.0,960031
3842.0,960482
3844.0,960859
3845.0,961273
3846.0,961539
3848.0,962238
3850.0,962976
3851.0,963402
3852.0,963711
3853.0,964389
3854.0,965162
3855.0,965568
3857.0,965947
3858.0,966806
3859.0,967098
3860.0,967572
3861.0,968047
3862.0,968336
3864.0,969005
3865.0,969469
3866.0,969956
3867.0,970225
3868.0,970653
3869.0,971075
3870.0,971852
3871.0,972285
3872.0,972686
3873.0,973099
3874.0,973456
3875.0,973810
3880.0,974117
3881.0,975345
3882.0,975598
3883.0,975873
3885.0,976125
3886.0,976418
3887.0,976695
3889.0,977012
3890.0,977381
3891.0,977642
3892.0,977943
3894.0,978280
3895.0,978566
3896.0,978912
3898.0,979278
3899.0,979561
3900.0,979845
3902.0,980487
3903.0,980948
3904.0,981232
3905.0,981531
3906.0,982085
3907.0,982964
3908.0,983673
3909.0,984110
3910.0,984378
3912.0,984892
3913.0,985189
3914.0,985444
3916.0,985713
3917.0,986028
3918.0,986370
3919.0,986728
3920.0,986999
3923.0,987434
3924.0,988060
3925.0,988328
3926.0,988631
3927.0,989191
3928.0,989451
3929.0,989705
3930.0,989970
3931.0,990325
3932.0,990699
3933.0,991030
3934.0,991379
3936.0,991696
3937.0,992019
3938.0,992386
3939.0,992710
3940.0,992970
3941.0,993333
3942.0,994086
3943.0,994332
3944.0,994679
3945.0,994946
3946.0,995370
3947.0,995663
3948.0,995949
3949.0,996238
3950.0,996682
3951.0,997008
3952.0,997544
3953.0,997966
3954.0,998373
3955.0,998663
3956.0,999538
3957.0,999802
3958.0,1000302
3959.0,1001175
3960.0,1001473
3961.0,1001846
3963.0,1002092
3964.0,1002553
3965.0,1002945
3966.0,1003745
3967.0,1004029
3969.0,1004293
3971.0,1004748
3972.0,1005353
3973.0,1005674
3974.0,1006078
3975.0,1006370
3976.0,1007251
3977.0,1007517
3978.0,1007969
3979.0,1008514
3981.0,1009327
3982.0,1009785
3983.0,1010075
3984.0,1010443
3985.0,1010765
3986.0,1011118
3987.0,1011736
3988.0,1011988
3989.0,1012762
3991.0,1013555
3993.0,1013821
3994.0,1014127
3995.0,1014501
